Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030257961443,800000030257946132,2,,CASH,Melissa ,Melissa ,0.00,3.88,DRIVE THRU 1,10/2/25 6:46 AM,10/2/25 6:44 AM
800000030258019411,800000030258009272,3,,CREDIT,Melissa ,Melissa ,0.00,10.26,,10/2/25 6:52 AM,10/2/25 6:51 AM
800000030258058215,800000030258037296,4,,CREDIT,Melissa ,Melissa ,0.00,10.68,,10/2/25 6:56 AM,10/2/25 6:54 AM
800000030258085336,800000030258046756,5,,CREDIT,Melissa ,Melissa ,0.00,15.73,,10/2/25 6:58 AM,10/2/25 6:54 AM
800000030258102405,800000030258095303,6,,CREDIT,Melissa ,Melissa ,1.00,14.05,,10/2/25 7:00 AM,10/2/25 6:59 AM
800000030258206317,800000030258200010,7,,CASH,Melissa ,Melissa ,0.00,4.09,DRIVE THRU 1,10/2/25 7:08 AM,10/2/25 7:07 AM
800000030258690362,800000030258666666,8,,CASH,Melissa ,Melissa ,0.00,12.30,DRIVE THRU 1,10/2/25 7:41 AM,10/2/25 7:39 AM
800000030258724307,800000030258678830,10,,CREDIT,Melissa ,Melissa ,1.00,9.89,,10/2/25 7:43 AM,10/2/25 7:40 AM
800000030258767304,800000030258758958,12,,CREDIT,Melissa ,Melissa ,0.00,11.66,,10/2/25 7:45 AM,10/2/25 7:45 AM
800000030258807900,800000030258787263,13,,CREDIT,Melissa ,Melissa ,0.00,19.13,,10/2/25 7:48 AM,10/2/25 7:47 AM
800000030258918458,800000030258895839,14,,CREDIT,Melissa ,Melissa ,0.00,21.56,,10/2/25 7:54 AM,10/2/25 7:53 AM
800000030258990744,800000030258895966,15,,CREDIT,Melissa ,Melissa ,0.00,7.12,,10/2/25 7:59 AM,10/2/25 7:53 AM
800000030259005933,800000030258915857,16,,CREDIT,Melissa ,Melissa ,1.00,8.29,,10/2/25 8:00 AM,10/2/25 7:54 AM
800000030259072027,800000030258982016,17,,CREDIT,Melissa ,Melissa ,2.09,14.91,,10/2/25 8:03 AM,10/2/25 7:58 AM
800000030259107696,800000030258996525,18,,CREDIT,Melissa ,Melissa ,3.00,3.24,,10/2/25 8:06 AM,10/2/25 7:59 AM
800000030259136346,800000030259062001,19,,CREDIT,Melissa ,Melissa ,0.00,14.90,,10/2/25 8:07 AM,10/2/25 8:03 AM
800000030259169009,800000030259167885,22,,CREDIT,Lizbeth,Lizbeth,2.00,9.59,,10/2/25 8:09 AM,10/2/25 8:09 AM
800000030259203992,800000030259087119,20,,CREDIT,Melissa ,Melissa ,3.00,18.01,,10/2/25 8:11 AM,10/2/25 8:04 AM
800000030259230943,800000030259231546,24,,CASH,Zoila,Zoila,0.00,7.54,Host Drawer,10/2/25 8:12 AM,10/2/25 8:12 AM
800000030259232764,800000030259149913,21,,CASH,Melissa ,Melissa ,0.00,4.85,DRIVE THRU 1,10/2/25 8:13 AM,10/2/25 8:08 AM
800000030259245519,800000030259245300,26,,CREDIT,Zoila,Zoila,1.00,8.85,,10/2/25 8:13 AM,10/2/25 8:13 AM
800000030259249355,800000030259217961,23,,CREDIT,Melissa ,Melissa ,3.00,19.64,,10/2/25 8:13 AM,10/2/25 8:12 AM
800000030259266641,800000030259265962,29,,CREDIT,Melissa ,Melissa ,0.00,9.28,,10/2/25 8:14 AM,10/2/25 8:14 AM
800000030259289759,800000030259229856,25,,CREDIT,Melissa ,Melissa ,1.00,9.27,,10/2/25 8:16 AM,10/2/25 8:12 AM
800000030259310541,800000030258716958,11,16,CASH,Lizbeth,Lizbeth,0.00,8.74,,10/2/25 8:17 AM,10/2/25 7:42 AM
800000030259355240,800000030259242748,27,,CREDIT,Melissa ,Melissa ,1.00,7.12,,10/2/25 8:19 AM,10/2/25 8:13 AM
800000030259505502,800000030259273260,30,18,CREDIT,Lizbeth,Lizbeth,4.00,10.81,,10/2/25 8:28 AM,10/2/25 8:15 AM
800000030259546167,800000030259507563,31,,CREDIT,Melissa ,Melissa ,1.00,13.37,,10/2/25 8:30 AM,10/2/25 8:28 AM
800000030259598080,800000030259525338,33,,CREDIT,Melissa ,Melissa ,1.00,15.67,,10/2/25 8:34 AM,10/2/25 8:29 AM
800000030259665558,800000030259537017,34,,CREDIT,Melissa ,Melissa ,5.75,28.25,,10/2/25 8:37 AM,10/2/25 8:30 AM
800000030259740245,800000030259595708,35,,CREDIT,Melissa ,Melissa ,0.00,15.19,,10/2/25 8:42 AM,10/2/25 8:33 AM
800000030259795353,800000030259583418,36,,CASH,Lizbeth,Lizbeth,0.00,4.09,,10/2/25 8:45 AM,10/2/25 8:33 AM
800000030259807793,800000030259778804,37,,CREDIT,Melissa ,Melissa ,0.00,17.06,,10/2/25 8:45 AM,10/2/25 8:44 AM
800000030259808275,800000030259806236,39,,CREDIT,Lizbeth,Lizbeth,0.00,5.72,,10/2/25 8:45 AM,10/2/25 8:45 AM
800000030259811464,800000030259778804,37,,CREDIT,Melissa ,Melissa ,0.00,4.32,,10/2/25 8:46 AM,10/2/25 8:44 AM
800000030259846670,800000030259800067,38,,CREDIT,Melissa ,Melissa ,0.00,13.78,,10/2/25 8:48 AM,10/2/25 8:45 AM
800000030259908619,800000030259886758,40,,CREDIT,Melissa ,Melissa ,0.00,8.48,,10/2/25 8:51 AM,10/2/25 8:50 AM
800000030259943662,800000030259887285,41,,CREDIT,Melissa ,Melissa ,0.00,9.59,,10/2/25 8:53 AM,10/2/25 8:50 AM
800000030259998118,800000030259991779,45,,CREDIT,Emanuel,Emanuel,0.00,4.85,,10/2/25 8:56 AM,10/2/25 8:56 AM
800000030260020500,800000030259938794,43,,CREDIT,Melissa ,Melissa ,5.00,12.08,,10/2/25 8:58 AM,10/2/25 8:53 AM
800000030260043670,800000030259953577,44,,CREDIT,Melissa ,Melissa ,1.00,9.18,,10/2/25 8:59 AM,10/2/25 8:54 AM
800000030260151613,800000030260126305,48,,CREDIT,Melissa ,Melissa ,0.00,21.17,,10/2/25 9:05 AM,10/2/25 9:03 AM
800000030260243628,800000030260141169,50,,CREDIT,Melissa ,Melissa ,0.00,16.08,,10/2/25 9:10 AM,10/2/25 9:04 AM
800000030260245794,800000030259540984,32,31,CREDIT,Adrian,Adrian,5.00,23.27,,10/2/25 9:10 AM,10/2/25 8:30 AM
800000030260294813,800000030260177262,52,,CREDIT,Melissa ,Melissa ,0.00,19.23,,10/2/25 9:13 AM,10/2/25 9:06 AM
800000030260389310,800000030260155011,49,,CREDIT,Zoila,Emanuel,2.00,21.70,,10/2/25 9:17 AM,10/2/25 9:05 AM
800000030260408272,800000030260277138,54,,CREDIT,Melissa ,Melissa ,0.00,4.74,,10/2/25 9:18 AM,10/2/25 9:12 AM
800000030260427624,800000030260402960,58,,CREDIT,Melissa ,Melissa ,3.00,7.34,,10/2/25 9:19 AM,10/2/25 9:18 AM
800000030260472338,800000030260364272,56,,CREDIT,Melissa ,Melissa ,0.00,30.46,,10/2/25 9:21 AM,10/2/25 9:16 AM
800000030260569974,800000030260569975,9001,,CREDIT,Carlos,Carlos,0.00,24.05,,10/2/25 9:25 AM,10/2/25 9:25 AM
800000030260543395,800000030260291634,55,18,CREDIT,Lizbeth,Lizbeth,3.00,7.66,,10/2/25 9:25 AM,10/2/25 9:12 AM
800000030260569516,800000030260421518,59,,CREDIT,Melissa ,Melissa ,0.00,6.47,,10/2/25 9:27 AM,10/2/25 9:19 AM
800000030260576875,800000030260530790,31001,,CREDIT,Melissa ,Melissa ,0.00,12.66,,10/2/25 9:28 AM,10/2/25 9:25 AM
800000030260659537,800000030260660161,65,,CREDIT,Melissa ,Melissa ,0.00,8.96,,10/2/25 9:32 AM,10/2/25 9:32 AM
800000030260698657,800000030260648892,62,,CREDIT,Emanuel,Emanuel,0.00,42.06,,10/2/25 9:34 AM,10/2/25 9:32 AM
800000030260711401,800000030260613952,61,,CREDIT,Melissa ,Melissa ,0.00,22.15,,10/2/25 9:35 AM,10/2/25 9:30 AM
800000030260736918,800000030260650306,63,,CASH,Melissa ,Melissa ,0.00,5.39,DRIVE THRU 1,10/2/25 9:36 AM,10/2/25 9:32 AM
800000030260802789,800000030260727183,66,,CREDIT,Melissa ,Melissa ,0.00,12.09,,10/2/25 9:39 AM,10/2/25 9:36 AM
800000030260812961,800000030260813414,69,,CASH,Melissa ,Melissa ,0.00,0.54,DRIVE THRU 1,10/2/25 9:40 AM,10/2/25 9:40 AM
800000030260832570,800000030260771744,68,,CREDIT,Melissa ,Melissa ,0.00,6.35,,10/2/25 9:41 AM,10/2/25 9:38 AM
800000030260849371,800000030260419512,57,3,CREDIT,Lizbeth,Lizbeth,5.00,16.20,,10/2/25 9:42 AM,10/2/25 9:19 AM
800000030260914098,800000030260821131,70,,CREDIT,Melissa ,Melissa ,0.00,5.39,,10/2/25 9:45 AM,10/2/25 9:40 AM
800000030260975348,800000030260232663,53,27,CREDIT,Adrian,Adrian,5.00,37.82,,10/2/25 9:49 AM,10/2/25 9:09 AM
800000030261004304,800000030260908760,71,,CREDIT,Melissa ,Melissa ,0.00,24.11,,10/2/25 9:50 AM,10/2/25 9:45 AM
800000030261007321,800000030260131346,47,15,CREDIT,Lizbeth,Lizbeth,5.00,22.68,,10/2/25 9:50 AM,10/2/25 9:04 AM
800000030261017666,800000030260938465,73,,CASH,Melissa ,Melissa ,0.00,6.13,DRIVE THRU 1,10/2/25 9:51 AM,10/2/25 9:47 AM
800000030261065896,800000030260961845,76,,CREDIT,Melissa ,Melissa ,0.00,5.72,,10/2/25 9:54 AM,10/2/25 9:48 AM
800000030261122566,800000030260801485,67,,CREDIT,Emanuel,Melissa ,0.00,41.17,,10/2/25 9:57 AM,10/2/25 9:39 AM
800000030261141126,800000030260093379,46,2,CREDIT,Emanuel,Emanuel,5.00,33.57,,10/2/25 9:58 AM,10/2/25 9:02 AM
800000030261150985,800000030261046775,78,,CREDIT,Melissa ,Melissa ,0.00,15.54,,10/2/25 9:58 AM,10/2/25 9:53 AM
800000030261196297,800000030261169515,79,,CREDIT,Melissa ,Melissa ,0.00,11.67,,10/2/25 10:00 AM,10/2/25 9:59 AM
800000030261334607,800000030261259973,80,,CASH,Melissa ,Melissa ,0.00,4.74,DRIVE THRU 1,10/2/25 10:06 AM,10/2/25 10:03 AM
800000030261367779,800000030261317454,83,,CREDIT,Melissa ,Melissa ,0.00,12.21,,10/2/25 10:08 AM,10/2/25 10:06 AM
800000030261413201,800000030260436401,60,,CREDIT,Melissa ,Melissa ,0.00,4.86,,10/2/25 10:10 AM,10/2/25 9:20 AM
800000030261497849,800000030260436401,60,,CREDIT,Melissa ,Melissa ,0.00,8.64,,10/2/25 10:13 AM,10/2/25 9:20 AM
800000030261527916,800000030261427553,85,,CREDIT,Melissa ,Melissa ,0.00,21.39,,10/2/25 10:15 AM,10/2/25 10:10 AM
800000030261559757,800000030261476153,86,,CASH,Melissa ,Melissa ,0.00,9.27,DRIVE THRU 1,10/2/25 10:16 AM,10/2/25 10:12 AM
800000030261620315,800000030261600627,88,,CASH,Melissa ,Melissa ,0.00,5.39,DRIVE THRU 1,10/2/25 10:19 AM,10/2/25 10:18 AM
800000030261662891,800000030261618258,89,,CREDIT,Melissa ,Melissa ,0.00,18.66,,10/2/25 10:20 AM,10/2/25 10:18 AM
800000030261809253,800000030261306148,81,8,CREDIT,Adrian,Adrian,6.00,9.91,,10/2/25 10:26 AM,10/2/25 10:05 AM
800000030261827342,800000030261815677,93,,CREDIT,Melissa ,Melissa ,0.00,10.24,,10/2/25 10:27 AM,10/2/25 10:27 AM
800000030261850038,800000030260939732,72,21,CASH,Emanuel,Emanuel,0.00,34.36,,10/2/25 10:28 AM,10/2/25 9:47 AM
