Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000028883930767,800000028883927791,1,,CASH,Melissa ,Melissa ,0.00,5.81,DRIVE THRU 1,8/28/25 6:32 AM,8/28/25 6:32 AM
800000028883996287,800000028883992747,2,,CASH,Melissa ,Melissa ,0.00,9.73,DRIVE THRU 1,8/28/25 6:40 AM,8/28/25 6:39 AM
800000028884002702,800000028883994451,3,,CREDIT,Melissa ,Melissa ,0.50,2.15,,8/28/25 6:40 AM,8/28/25 6:39 AM
800000028884009157,800000028883993878,4,,CREDIT,Melissa ,Melissa ,0.00,3.88,,8/28/25 6:41 AM,8/28/25 6:39 AM
800000028884105232,800000028884018539,5,,CREDIT,Lizbeth,Melissa ,0.00,6.47,,8/28/25 6:52 AM,8/28/25 6:42 AM
800000028884158869,800000028884158479,7,,CREDIT,Melissa ,Melissa ,0.00,11.87,,8/28/25 6:57 AM,8/28/25 6:57 AM
800000028884175407,800000028884153285,6,,CASH,Melissa ,Melissa ,0.00,8.62,DRIVE THRU 1,8/28/25 6:59 AM,8/28/25 6:57 AM
800000028884218747,800000028884160167,8,,CREDIT,Melissa ,Melissa ,0.00,7.87,,8/28/25 7:02 AM,8/28/25 6:57 AM
800000028884290115,800000028884285614,9,,CREDIT,Melissa ,Melissa ,0.00,7.55,,8/28/25 7:08 AM,8/28/25 7:07 AM
800000028884372451,800000028884369814,10,,CASH,Melissa ,Melissa ,0.00,7.57,DRIVE THRU 1,8/28/25 7:14 AM,8/28/25 7:13 AM
800000028884469736,800000028884463056,11,,CREDIT,Melissa ,Melissa ,5.00,3.24,,8/28/25 7:20 AM,8/28/25 7:20 AM
800000028884544250,800000028884507944,12,,CASH,Melissa ,Melissa ,0.00,12.74,DRIVE THRU 1,8/28/25 7:25 AM,8/28/25 7:23 AM
800000028884572647,800000028884544742,13,,CREDIT,Melissa ,Melissa ,1.00,4.85,,8/28/25 7:28 AM,8/28/25 7:26 AM
800000028884650076,800000028884644844,14,,CREDIT,Melissa ,Melissa ,1.00,4.74,,8/28/25 7:32 AM,8/28/25 7:32 AM
800000028884710075,800000028884706683,15,,CREDIT,Melissa ,Melissa ,0.00,7.33,,8/28/25 7:36 AM,8/28/25 7:36 AM
800000028884824102,800000028884811601,16,,CREDIT,Melissa ,Melissa ,4.00,14.89,,8/28/25 7:43 AM,8/28/25 7:42 AM
800000028884890062,800000028884876004,17,,CREDIT,Melissa ,Melissa ,0.00,19.59,,8/28/25 7:47 AM,8/28/25 7:46 AM
800000028884931123,800000028884920082,18,,CREDIT,Melissa ,Melissa ,0.00,4.85,,8/28/25 7:50 AM,8/28/25 7:49 AM
800000028885003286,800000028885001886,19,,CREDIT,Melissa ,Melissa ,1.00,4.09,,8/28/25 7:54 AM,8/28/25 7:54 AM
800000028885046959,800000028885036590,20,,CREDIT,Melissa ,Melissa ,0.00,5.99,,8/28/25 7:57 AM,8/28/25 7:56 AM
800000028885166828,800000028885145227,21,,CREDIT,Melissa ,Melissa ,0.00,7.56,,8/28/25 8:04 AM,8/28/25 8:03 AM
800000028885206609,800000028885161147,22,,CREDIT,Melissa ,Melissa ,0.00,13.51,,8/28/25 8:06 AM,8/28/25 8:04 AM
800000028885232061,800000028885182085,23,,CREDIT,Melissa ,Melissa ,0.00,13.46,,8/28/25 8:08 AM,8/28/25 8:05 AM
800000028885277686,800000028885200010,24,,CREDIT,Melissa ,Melissa ,1.50,9.50,,8/28/25 8:11 AM,8/28/25 8:06 AM
800000028885307350,800000028885303292,31,,CREDIT,Melissa ,Melissa ,0.00,6.90,,8/28/25 8:12 AM,8/28/25 8:12 AM
800000028885316940,800000028885273156,29,,CREDIT,Melissa ,Melissa ,0.00,12.18,,8/28/25 8:13 AM,8/28/25 8:10 AM
800000028885390884,800000028885283918,30,,CREDIT,Melissa ,Melissa ,0.00,7.45,,8/28/25 8:17 AM,8/28/25 8:11 AM
800000028885411465,800000028885253083,27,,CREDIT,Lizbeth,Lizbeth,0.00,10.58,,8/28/25 8:18 AM,8/28/25 8:09 AM
800000028885414461,800000028885348212,32,,CREDIT,Melissa ,Melissa ,0.00,4.31,,8/28/25 8:18 AM,8/28/25 8:15 AM
800000028885457300,800000028885228278,25,,CREDIT,Lizbeth,Lizbeth,0.00,12.93,,8/28/25 8:21 AM,8/28/25 8:08 AM
800000028885466577,800000028885383921,34,,CREDIT,Melissa ,Melissa ,0.00,24.13,,8/28/25 8:21 AM,8/28/25 8:17 AM
800000028885484580,800000028885408993,35,,CREDIT,Melissa ,Melissa ,2.00,17.04,,8/28/25 8:22 AM,8/28/25 8:18 AM
800000028885507669,800000028885505569,37,,CREDIT,Lizbeth,Lizbeth,0.00,4.31,,8/28/25 8:24 AM,8/28/25 8:24 AM
800000028885515532,800000028885423782,36,,CREDIT,Melissa ,Melissa ,0.00,17.37,,8/28/25 8:24 AM,8/28/25 8:19 AM
800000028885531802,800000028885243458,26,,CREDIT,Leticia,Leticia,0.00,8.62,,8/28/25 8:25 AM,8/28/25 8:09 AM
800000028885564561,800000028885560981,38,,CREDIT,Melissa ,Melissa ,0.00,3.02,,8/28/25 8:27 AM,8/28/25 8:27 AM
800000028885588082,800000028885588125,40,,CREDIT,Leticia,Leticia,0.00,7.02,,8/28/25 8:28 AM,8/28/25 8:28 AM
800000028885637954,800000028885636136,39,,CREDIT,Melissa ,Melissa ,2.00,20.31,,8/28/25 8:31 AM,8/28/25 8:31 AM
800000028885724764,800000028885718067,42,,CREDIT,Melissa ,Melissa ,0.00,8.19,,8/28/25 8:36 AM,8/28/25 8:36 AM
800000028885762924,800000028885760971,43,,CREDIT,Melissa ,Melissa ,0.00,7.87,,8/28/25 8:38 AM,8/28/25 8:38 AM
800000028885828765,800000028885800046,44,,CASH,Melissa ,Melissa ,0.00,17.28,DRIVE THRU 1,8/28/25 8:42 AM,8/28/25 8:40 AM
800000028885901161,800000028885815205,45,,CREDIT,Melissa ,Melissa ,0.00,21.84,,8/28/25 8:46 AM,8/28/25 8:41 AM
800000028885930107,800000028885826185,46,,CREDIT,Melissa ,Melissa ,0.00,6.47,,8/28/25 8:48 AM,8/28/25 8:42 AM
800000028885952087,800000028885952113,51,,CREDIT,Leticia,Leticia,0.00,13.97,,8/28/25 8:49 AM,8/28/25 8:49 AM
800000028885953783,800000028885839534,47,,CREDIT,Melissa ,Melissa ,4.00,7.34,,8/28/25 8:49 AM,8/28/25 8:43 AM
800000028885975692,800000028885920731,50,,CASH,Melissa ,Melissa ,0.00,21.05,DRIVE THRU 1,8/28/25 8:50 AM,8/28/25 8:47 AM
800000028886037741,800000028886000292,48,,CREDIT,Melissa ,Melissa ,0.00,8.74,,8/28/25 8:54 AM,8/28/25 8:52 AM
800000028886046024,800000028885637135,41,18,CREDIT,Lizbeth,Lizbeth,4.00,12.97,,8/28/25 8:54 AM,8/28/25 8:31 AM
800000028886065213,800000028885902145,49,,CASH,Melissa ,Melissa ,0.00,12.20,DRIVE THRU 1,8/28/25 8:55 AM,8/28/25 8:46 AM
800000028886119581,800000028886099668,54,,CREDIT,Melissa ,Melissa ,0.00,9.49,,8/28/25 8:58 AM,8/28/25 8:57 AM
800000028886181414,800000028886172201,56,,CREDIT,Melissa ,Melissa ,1.00,9.81,,8/28/25 9:02 AM,8/28/25 9:01 AM
800000028886239480,800000028886177133,57,,CASH,Melissa ,Melissa ,0.00,4.31,DRIVE THRU 1,8/28/25 9:05 AM,8/28/25 9:02 AM
800000028886268041,800000028886258577,58,,CREDIT,Melissa ,Melissa ,0.00,6.25,,8/28/25 9:06 AM,8/28/25 9:06 AM
800000028886361853,800000028886361573,60,,CREDIT,Melissa ,Melissa ,3.00,23.25,,8/28/25 9:11 AM,8/28/25 9:11 AM
800000028886441861,800000028886440826,63,1,CREDIT,Lizbeth,Lizbeth,3.00,6.80,,8/28/25 9:15 AM,8/28/25 9:15 AM
800000028886443455,800000028886387574,62,,CREDIT,Melissa ,Melissa ,2.00,13.45,,8/28/25 9:15 AM,8/28/25 9:12 AM
800000028886518151,800000028886459917,65,,CREDIT,Melissa ,Melissa ,1.00,43.23,,8/28/25 9:19 AM,8/28/25 9:16 AM
800000028886574943,800000028886559536,66,,CREDIT,Melissa ,Melissa ,0.00,9.82,,8/28/25 9:22 AM,8/28/25 9:21 AM
800000028886639427,800000028885990081,52,4,CREDIT,Leticia,Leticia,0.00,22.70,,8/28/25 9:26 AM,8/28/25 8:51 AM
800000028886740006,800000028886696362,68,,CREDIT,Melissa ,Melissa ,0.00,14.57,,8/28/25 9:31 AM,8/28/25 9:28 AM
800000028886797506,800000028886785695,69,,CREDIT,Melissa ,Melissa ,0.00,16.18,,8/28/25 9:34 AM,8/28/25 9:33 AM
800000028886934590,800000028886932384,72,,CREDIT,Melissa ,Melissa ,1.00,8.63,,8/28/25 9:41 AM,8/28/25 9:41 AM
800000028886975181,800000028885366698,33,16,CREDIT,Lizbeth,Lizbeth,3.00,22.58,,8/28/25 9:43 AM,8/28/25 8:16 AM
800000028887063385,800000028887057406,75,,CREDIT,Melissa ,Melissa ,0.00,18.74,,8/28/25 9:48 AM,8/28/25 9:47 AM
800000028887169163,800000028887139050,77,,CASH,Melissa ,Melissa ,0.00,15.77,DRIVE THRU 1,8/28/25 9:53 AM,8/28/25 9:52 AM
800000028887187181,800000028887156449,78,,CREDIT,Melissa ,Melissa ,1.00,14.33,,8/28/25 9:54 AM,8/28/25 9:53 AM
800000028887362304,800000028887287731,82,,CREDIT,Melissa ,Melissa ,2.00,14.96,,8/28/25 10:03 AM,8/28/25 9:59 AM
800000028887381797,800000028887304959,83,,CREDIT,Melissa ,Melissa ,2.00,12.97,,8/28/25 10:04 AM,8/28/25 10:00 AM
800000028887430571,800000028887318294,84,,CREDIT,Melissa ,Melissa ,0.00,3.88,,8/28/25 10:06 AM,8/28/25 10:01 AM
800000028887481027,800000028887419578,86,,CREDIT,Melissa ,Melissa ,2.00,19.85,,8/28/25 10:08 AM,8/28/25 10:05 AM
800000028887509587,800000028887445686,90,,CREDIT,Melissa ,Melissa ,0.00,6.47,,8/28/25 10:09 AM,8/28/25 10:06 AM
800000028887607960,800000028886793895,71,14,CREDIT,Gabriel,Gabriel,3.30,16.22,,8/28/25 10:12 AM,8/28/25 9:34 AM
800000028887619816,800000028887607428,92,,CREDIT,Melissa ,Melissa ,3.00,21.81,,8/28/25 10:13 AM,8/28/25 10:13 AM
800000028887690003,800000028887443994,88,,CASH,Leticia,Leticia,0.00,7.96,,8/28/25 10:16 AM,8/28/25 10:06 AM
800000028887693751,800000028887581519,91,,CREDIT,Melissa ,Melissa ,0.00,9.92,,8/28/25 10:16 AM,8/28/25 10:12 AM
800000028887774808,800000028887720059,94,,CASH,Melissa ,Melissa ,0.00,4.09,DRIVE THRU 1,8/28/25 10:19 AM,8/28/25 10:17 AM
800000028887792057,800000028887215766,79,15,CREDIT,Gabriel,Gabriel,5.00,26.76,,8/28/25 10:20 AM,8/28/25 9:56 AM
800000028887794712,800000028887770943,96,,CREDIT,Melissa ,Melissa ,0.00,3.88,,8/28/25 10:20 AM,8/28/25 10:19 AM
