Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029620798567,800000029620792156,3,,CREDIT,Melissa ,Melissa ,0.00,5.81,,9/15/25 6:30 AM,9/15/25 6:29 AM
800000029620836572,800000029620828474,4,,CREDIT,Melissa ,Melissa ,2.00,21.13,,9/15/25 6:36 AM,9/15/25 6:35 AM
800000029620872333,800000029620873458,5,,CASH,Melissa ,Melissa ,0.00,1.08,DRIVE THRU 1,9/15/25 6:39 AM,9/15/25 6:39 AM
800000029620920145,800000029620920146,6,,CREDIT,Melissa ,Melissa ,0.00,9.17,,9/15/25 6:46 AM,9/15/25 6:46 AM
800000029621098155,800000029621098156,7,,CREDIT,Melissa ,Melissa ,1.00,19.87,,9/15/25 7:08 AM,9/15/25 7:08 AM
800000029621135168,800000029621128793,8,,CASH,Melissa ,Melissa ,0.00,12.74,DRIVE THRU 1,9/15/25 7:11 AM,9/15/25 7:11 AM
800000029621182178,800000029621141019,9,,CREDIT,Melissa ,Melissa ,0.00,7.55,,9/15/25 7:15 AM,9/15/25 7:12 AM
800000029621187398,800000029621176362,10,,CREDIT,Melissa ,Melissa ,2.00,7.11,,9/15/25 7:16 AM,9/15/25 7:15 AM
800000029621288220,800000029621286791,11,,CREDIT,Melissa ,Melissa ,0.00,14.01,,9/15/25 7:25 AM,9/15/25 7:25 AM
800000029621393323,800000029621379219,12,,CREDIT,Melissa ,Melissa ,0.00,24.70,,9/15/25 7:34 AM,9/15/25 7:33 AM
800000029621417713,800000029621388049,15,,CASH,Melissa ,Melissa ,0.00,12.93,DRIVE THRU 1,9/15/25 7:36 AM,9/15/25 7:33 AM
800000029621476620,800000029621411165,16,,CREDIT,Melissa ,Melissa ,2.00,3.88,,9/15/25 7:40 AM,9/15/25 7:35 AM
800000029621506135,800000029621501087,19,,CREDIT,Melissa ,Melissa ,5.00,20.49,,9/15/25 7:43 AM,9/15/25 7:42 AM
800000029621526308,800000029621386642,14,,CREDIT,Sugey,Sugey,2.00,8.85,,9/15/25 7:44 AM,9/15/25 7:33 AM
800000029621539658,800000029621523420,20,,CREDIT,Melissa ,Melissa ,0.00,11.34,,9/15/25 7:45 AM,9/15/25 7:44 AM
800000029621571224,800000029621529096,21,,CREDIT,Melissa ,Melissa ,0.00,5.29,,9/15/25 7:48 AM,9/15/25 7:44 AM
800000029621590283,800000029621549121,22,,CREDIT,Melissa ,Melissa ,0.00,4.17,,9/15/25 7:49 AM,9/15/25 7:46 AM
800000029621607647,800000029621585928,23,,CREDIT,Melissa ,Melissa ,0.00,21.15,,9/15/25 7:51 AM,9/15/25 7:49 AM
800000029621630084,800000029621601637,25,,CREDIT,Melissa ,Melissa ,0.00,11.43,,9/15/25 7:52 AM,9/15/25 7:50 AM
800000029621701179,800000029621697188,26,,CREDIT,Melissa ,Melissa ,0.00,7.75,,9/15/25 7:58 AM,9/15/25 7:57 AM
800000029621750389,800000029621739840,27,,CASH,Melissa ,Melissa ,0.00,5.59,DRIVE THRU 1,9/15/25 8:01 AM,9/15/25 8:00 AM
800000029621788926,800000029621469654,18,3,CASH,Leticia,Leticia,0.00,20.19,,9/15/25 8:04 AM,9/15/25 7:40 AM
800000029621849531,800000029621847356,28,,CREDIT,Melissa ,Melissa ,0.00,4.09,,9/15/25 8:08 AM,9/15/25 8:08 AM
800000029622025301,800000029622013601,29,,CREDIT,Melissa ,Melissa ,0.00,8.53,,9/15/25 8:20 AM,9/15/25 8:19 AM
800000029622044918,800000029622027447,30,,CREDIT,Melissa ,Melissa ,1.15,6.24,,9/15/25 8:22 AM,9/15/25 8:20 AM
800000029622241815,800000029622234357,33,,CREDIT,Melissa ,Melissa ,0.00,9.50,,9/15/25 8:36 AM,9/15/25 8:35 AM
800000029622302533,800000029621398237,13,16,CASH,Sugey,Sugey,0.00,5.34,,9/15/25 8:40 AM,9/15/25 7:34 AM
800000029622383301,800000029622074495,31,18,CREDIT,Sugey,Sugey,3.00,12.97,,9/15/25 8:46 AM,9/15/25 8:24 AM
800000029622397291,800000029622381274,35,23,CREDIT,Adrian,Adrian,0.00,6.15,,9/15/25 8:47 AM,9/15/25 8:45 AM
800000029622474957,800000029622469977,34,,CREDIT,Melissa ,Melissa ,0.00,17.71,,9/15/25 8:52 AM,9/15/25 8:52 AM
800000029622490495,800000029622492550,38,,CREDIT,Melissa ,Melissa ,0.00,2.15,,9/15/25 8:53 AM,9/15/25 8:53 AM
800000029622499990,800000029622482433,36,,CREDIT,Melissa ,Melissa ,0.00,9.91,,9/15/25 8:54 AM,9/15/25 8:52 AM
800000029622558627,800000029622489143,37,,CREDIT,Melissa ,Melissa ,0.00,16.27,,9/15/25 8:58 AM,9/15/25 8:53 AM
800000029622571001,800000029622497881,39,,CREDIT,Melissa ,Melissa ,0.00,7.87,,9/15/25 8:59 AM,9/15/25 8:54 AM
800000029622630812,800000029622509608,40,,CASH,Melissa ,Melissa ,0.00,22.57,DRIVE THRU 1,9/15/25 9:03 AM,9/15/25 8:54 AM
800000029622652336,800000029622560999,41,,CREDIT,Melissa ,Melissa ,0.00,4.30,,9/15/25 9:04 AM,9/15/25 8:58 AM
800000029622668699,800000029622581458,42,,CREDIT,Melissa ,Melissa ,1.00,9.27,,9/15/25 9:05 AM,9/15/25 8:59 AM
800000029622708213,800000029622627589,43,,CASH,Melissa ,Melissa ,0.00,13.17,DRIVE THRU 1,9/15/25 9:08 AM,9/15/25 9:02 AM
800000029622730275,800000029622660858,44,,CASH,Melissa ,Melissa ,0.00,23.95,DRIVE THRU 1,9/15/25 9:09 AM,9/15/25 9:04 AM
800000029622748006,800000029622723453,45,,CASH,Melissa ,Melissa ,0.00,24.87,DRIVE THRU 1,9/15/25 9:10 AM,9/15/25 9:08 AM
800000029622857652,800000029622737741,46,,CREDIT,Melissa ,Melissa ,0.00,8.53,,9/15/25 9:17 AM,9/15/25 9:10 AM
800000029622881865,800000029622800174,47,,CREDIT,Melissa ,Melissa ,0.00,19.33,,9/15/25 9:19 AM,9/15/25 9:13 AM
800000029622932153,800000029622841996,50,,CASH,Melissa ,Melissa ,0.00,13.18,DRIVE THRU 1,9/15/25 9:22 AM,9/15/25 9:16 AM
800000029622957481,800000029622934871,53,,CREDIT,Melissa ,Melissa ,0.00,5.18,,9/15/25 9:24 AM,9/15/25 9:22 AM
800000029623022291,800000029622925488,52,,CREDIT,Sugey,Carlos,1.00,9.27,,9/15/25 9:28 AM,9/15/25 9:22 AM
800000029623031737,800000029623003423,54,,CREDIT,Melissa ,Melissa ,5.00,20.72,,9/15/25 9:29 AM,9/15/25 9:27 AM
800000029623223172,800000029622786293,49,14,CREDIT,Leticia,Leticia,5.00,21.55,,9/15/25 9:41 AM,9/15/25 9:12 AM
800000029623266809,800000029623262769,59,,CASH,Melissa ,Melissa ,0.00,9.61,DRIVE THRU 1,9/15/25 9:44 AM,9/15/25 9:44 AM
800000029623342512,800000029623031563,55,,CREDIT,Sugey,Sugey,0.00,7.75,,9/15/25 9:49 AM,9/15/25 9:29 AM
800000029623350537,800000029623341215,60,,CREDIT,Melissa ,Melissa ,0.00,4.63,,9/15/25 9:49 AM,9/15/25 9:49 AM
800000029623521092,800000029623500888,61,,CREDIT,Melissa ,Melissa ,5.00,6.90,,9/15/25 10:00 AM,9/15/25 9:59 AM
800000029623545844,800000029623070063,57,,CREDIT,Carlos,Carlos,0.00,65.56,,9/15/25 10:01 AM,9/15/25 9:31 AM
800000029623560380,800000029623545904,62,,CREDIT,Melissa ,Melissa ,0.00,19.75,,9/15/25 10:02 AM,9/15/25 10:01 AM
800000029623586090,800000029623550043,63,,CREDIT,Melissa ,Melissa ,3.00,6.47,,9/15/25 10:03 AM,9/15/25 10:02 AM
800000029623589161,800000029623587876,64,,CREDIT,Carlos,Carlos,0.00,9.90,,9/15/25 10:04 AM,9/15/25 10:04 AM
800000029623654292,800000029623584410,65,,CASH,Melissa ,Melissa ,0.00,3.88,DRIVE THRU 1,9/15/25 10:07 AM,9/15/25 10:03 AM
800000029623809650,800000029623723394,68,35,CREDIT,Adrian,Adrian,0.00,11.00,,9/15/25 10:15 AM,9/15/25 10:11 AM
800000029623814533,800000029623243981,58,35,CREDIT,Adrian,Adrian,0.00,14.46,,9/15/25 10:15 AM,9/15/25 9:43 AM
800000029623855280,800000029623832334,71,,CREDIT,Melissa ,Melissa ,0.00,11.89,,9/15/25 10:17 AM,9/15/25 10:16 AM
800000029623887221,800000029623649855,67,,CASH,Sugey,Sugey,0.00,26.00,,9/15/25 10:19 AM,9/15/25 10:07 AM
800000029623951567,800000029623872923,72,,CREDIT,Melissa ,Melissa ,0.00,10.14,,9/15/25 10:22 AM,9/15/25 10:18 AM
800000029624016858,800000029623979680,74,,CREDIT,Melissa ,Melissa ,0.00,1.66,,9/15/25 10:25 AM,9/15/25 10:23 AM
800000029624032624,800000029623994810,75,,CASH,Melissa ,Melissa ,0.00,12.41,DRIVE THRU 1,9/15/25 10:26 AM,9/15/25 10:24 AM
800000029624086899,800000029624006841,76,,CREDIT,Melissa ,Melissa ,2.00,10.35,,9/15/25 10:28 AM,9/15/25 10:25 AM
800000029624141194,800000029624083696,77,,CREDIT,Melissa ,Melissa ,2.00,9.49,,9/15/25 10:31 AM,9/15/25 10:28 AM
800000029624318667,800000029624311809,79,,CREDIT,Melissa ,Melissa ,0.00,13.35,,9/15/25 10:39 AM,9/15/25 10:39 AM
800000029624370332,800000029624365211,80,,CREDIT,Melissa ,Melissa ,0.00,8.19,,9/15/25 10:41 AM,9/15/25 10:41 AM
800000029624403973,800000029622206243,32,4,CASH,Sugey,Sugey,0.00,42.68,,9/15/25 10:43 AM,9/15/25 8:33 AM
800000029624489063,800000029624440061,82,,CASH,Melissa ,Melissa ,0.00,23.95,DRIVE THRU 1,9/15/25 10:46 AM,9/15/25 10:44 AM
800000029624613849,800000029623762074,69,1,CASH,Sugey,Sugey,0.00,10.81,,9/15/25 10:51 AM,9/15/25 10:13 AM
800000029624691799,800000029624687298,89,,CREDIT,Melissa ,Melissa ,0.00,10.59,,9/15/25 10:54 AM,9/15/25 10:54 AM
800000029624827088,800000029624822346,92,,CREDIT,Melissa ,Melissa ,0.00,14.06,,9/15/25 11:00 AM,9/15/25 11:00 AM
800000029624835037,800000029624774473,90,,CREDIT,Melissa ,Melissa ,0.00,14.16,,9/15/25 11:00 AM,9/15/25 10:58 AM
800000029624932237,800000029623762868,70,2,CREDIT,Leticia,Leticia,0.00,31.14,,9/15/25 11:03 AM,9/15/25 10:13 AM
800000029625097656,800000029625073787,95,,CREDIT,Melissa ,Melissa ,0.00,5.17,,9/15/25 11:08 AM,9/15/25 11:08 AM
800000029625152277,800000029625073787,95,,CASH,Melissa ,Melissa ,0.00,0.08,DRIVE THRU 1,9/15/25 11:10 AM,9/15/25 11:08 AM
800000029625206413,800000029625070639,93,,CREDIT,Melissa ,Melissa ,2.00,5.17,,9/15/25 11:12 AM,9/15/25 11:08 AM
800000029625241134,800000029625106891,97,,CREDIT,Melissa ,Melissa ,0.00,39.96,,9/15/25 11:13 AM,9/15/25 11:09 AM
800000029625356483,800000029625341054,101,,CASH,Melissa ,Melissa ,0.00,8.84,DRIVE THRU 1,9/15/25 11:16 AM,9/15/25 11:16 AM
800000029625474057,800000029624584737,86,8,CREDIT,Adrian,Adrian,3.00,16.73,,9/15/25 11:20 AM,9/15/25 10:50 AM
800000029625575988,800000029624485570,84,16,CREDIT,Sugey,Sugey,10.00,33.51,,9/15/25 11:23 AM,9/15/25 10:46 AM
