Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029677543368,800000029677541191,2,,CREDIT,Lizbeth,Lizbeth,0.00,5.81,,9/17/25 6:34 AM,9/17/25 6:34 AM
800000029677707625,800000029677700877,3,,CREDIT,Melissa ,Melissa ,0.00,16.62,,9/17/25 6:54 AM,9/17/25 6:53 AM
800000029677731099,800000029677727138,4,,CREDIT,Melissa ,Melissa ,0.00,2.48,,9/17/25 6:56 AM,9/17/25 6:56 AM
800000029677747644,800000029677738951,5,,CASH,Melissa ,Melissa ,0.00,5.39,DRIVE THRU 1,9/17/25 6:58 AM,9/17/25 6:57 AM
800000029677779223,800000029677771596,6,,CREDIT,Melissa ,Melissa ,3.00,10.14,,9/17/25 7:01 AM,9/17/25 7:00 AM
800000029677901819,800000029677896469,7,,CREDIT,Melissa ,Melissa ,0.00,6.45,,9/17/25 7:11 AM,9/17/25 7:11 AM
800000029677948175,800000029677931588,8,,CASH,Melissa ,Melissa ,0.00,1.94,DRIVE THRU 1,9/17/25 7:14 AM,9/17/25 7:13 AM
800000029677996742,800000029677986821,9,,CREDIT,Melissa ,Melissa ,1.71,9.28,,9/17/25 7:18 AM,9/17/25 7:17 AM
800000029678087471,800000029678085320,10,,CREDIT,Melissa ,Melissa ,1.00,4.30,,9/17/25 7:24 AM,9/17/25 7:24 AM
800000029678124489,800000029678116564,11,,CREDIT,Melissa ,Melissa ,0.00,7.56,,9/17/25 7:27 AM,9/17/25 7:27 AM
800000029678213838,800000029678212028,13,,CASH,Melissa ,Melissa ,0.00,4.31,DRIVE THRU 1,9/17/25 7:33 AM,9/17/25 7:33 AM
800000029678269570,800000029678218696,14,,CREDIT,Melissa ,Melissa ,0.88,4.31,,9/17/25 7:37 AM,9/17/25 7:34 AM
800000029678288432,800000029678225905,15,,CREDIT,Melissa ,Melissa ,0.00,13.81,,9/17/25 7:38 AM,9/17/25 7:34 AM
800000029678322646,800000029678230024,16,,CREDIT,Melissa ,Melissa ,5.00,13.59,,9/17/25 7:40 AM,9/17/25 7:34 AM
800000029678357347,800000029678230024,16,,CREDIT,Melissa ,Melissa ,0.00,8.62,,9/17/25 7:43 AM,9/17/25 7:34 AM
800000029678369523,800000029678264119,17,,CREDIT,Melissa ,Melissa ,0.00,6.37,,9/17/25 7:43 AM,9/17/25 7:37 AM
800000029678404024,800000029678304027,19,,CREDIT,Melissa ,Melissa ,1.00,10.58,,9/17/25 7:46 AM,9/17/25 7:39 AM
800000029678428413,800000029678346484,21,,CASH,Melissa ,Melissa ,0.00,8.31,DRIVE THRU 1,9/17/25 7:47 AM,9/17/25 7:42 AM
800000029678449440,800000029678164003,12,18,CREDIT,Lizbeth,Lizbeth,3.00,12.97,,9/17/25 7:49 AM,9/17/25 7:30 AM
800000029678486233,800000029678474767,22,,CREDIT,Melissa ,Melissa ,0.00,13.91,,9/17/25 7:51 AM,9/17/25 7:50 AM
800000029678493373,800000029678474767,22,,CREDIT,Melissa ,Melissa ,0.00,2.15,,9/17/25 7:51 AM,9/17/25 7:50 AM
800000029678589268,800000029678582688,23,,CREDIT,Melissa ,Melissa ,1.00,10.14,,9/17/25 7:58 AM,9/17/25 7:57 AM
800000029678749661,800000029678722212,24,,CREDIT,Melissa ,Melissa ,0.00,13.50,,9/17/25 8:07 AM,9/17/25 8:06 AM
800000029678812294,800000029678722449,25,,CREDIT,Melissa ,Melissa ,0.00,6.03,,9/17/25 8:11 AM,9/17/25 8:06 AM
800000029678875814,800000029678870122,26,,CREDIT,Melissa ,Melissa ,0.00,5.39,,9/17/25 8:15 AM,9/17/25 8:14 AM
800000029679002483,800000029678971393,27,,CREDIT,Melissa ,Melissa ,0.00,10.15,,9/17/25 8:23 AM,9/17/25 8:21 AM
800000029679026479,800000029678332307,18,4,CREDIT,Lizbeth,Lizbeth,0.00,24.86,,9/17/25 8:24 AM,9/17/25 7:41 AM
800000029679142752,800000029679133645,28,,CREDIT,Melissa ,Melissa ,0.00,15.86,,9/17/25 8:31 AM,9/17/25 8:31 AM
800000029679199232,800000029679206030,31,,CASH,Lizbeth,Lizbeth,0.00,7.96,,9/17/25 8:35 AM,9/17/25 8:35 AM
800000029679218367,800000029679216282,32,,CREDIT,Candy,Candy,0.00,8.09,,9/17/25 8:36 AM,9/17/25 8:36 AM
