Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029921288865,800000029921287074,1,,CASH,Melissa ,Melissa ,0.00,5.81,DRIVE THRU 1,9/23/25 6:32 AM,9/23/25 6:32 AM
800000029921356123,800000029921346739,2,,CASH,Melissa ,Melissa ,0.00,8.84,DRIVE THRU 1,9/23/25 6:42 AM,9/23/25 6:41 AM
800000029921390664,800000029921386583,3,,CREDIT,Melissa ,Melissa ,2.00,6.90,,9/23/25 6:46 AM,9/23/25 6:46 AM
800000029921444603,800000029921442234,4,,CASH,Melissa ,Melissa ,0.00,1.94,DRIVE THRU 1,9/23/25 6:53 AM,9/23/25 6:53 AM
800000029921475342,800000029921474492,5,,CREDIT,Melissa ,Melissa ,0.00,5.39,,9/23/25 6:57 AM,9/23/25 6:57 AM
800000029921539389,800000029921528691,6,,CASH,Melissa ,Melissa ,0.00,8.41,DRIVE THRU 1,9/23/25 7:03 AM,9/23/25 7:03 AM
800000029921570573,800000029921564377,7,,CREDIT,Melissa ,Melissa ,2.00,22.12,,9/23/25 7:06 AM,9/23/25 7:06 AM
800000029921599546,800000029921586296,8,,CREDIT,Melissa ,Melissa ,0.00,30.19,,9/23/25 7:09 AM,9/23/25 7:08 AM
800000029921654067,800000029921597518,9,,CREDIT,Melissa ,Melissa ,0.00,6.48,,9/23/25 7:13 AM,9/23/25 7:08 AM
800000029921679711,800000029921676735,10,,CREDIT,Melissa ,Melissa ,0.00,34.32,,9/23/25 7:15 AM,9/23/25 7:15 AM
800000029921762264,800000029921725661,11,,CREDIT,Melissa ,Melissa ,2.00,6.04,,9/23/25 7:22 AM,9/23/25 7:19 AM
800000029921939695,800000029921927264,13,,CASH,Melissa ,Melissa ,0.00,14.68,DRIVE THRU 1,9/23/25 7:36 AM,9/23/25 7:35 AM
800000029922037182,800000029922007381,14,,CASH,Melissa ,Melissa ,0.00,26.56,DRIVE THRU 1,9/23/25 7:43 AM,9/23/25 7:41 AM
800000029922047837,800000029922049711,17,,CREDIT,Sugey,Sugey,0.00,10.59,,9/23/25 7:44 AM,9/23/25 7:44 AM
800000029922055622,800000029922054587,18,,CREDIT,Sugey,Sugey,0.00,15.23,,9/23/25 7:45 AM,9/23/25 7:45 AM
800000029922062662,800000029922062258,19,,CREDIT,Sugey,Sugey,0.00,6.69,,9/23/25 7:45 AM,9/23/25 7:45 AM
800000029922198829,800000029922194185,22,,CREDIT,Melissa ,Melissa ,0.00,4.31,,9/23/25 7:55 AM,9/23/25 7:54 AM
800000029922233420,800000029922188460,21,,CREDIT,Melissa ,Melissa ,0.00,8.75,,9/23/25 7:57 AM,9/23/25 7:54 AM
800000029922357705,800000029922356752,23,,CASH,Melissa ,Melissa ,0.00,3.56,DRIVE THRU 1,9/23/25 8:05 AM,9/23/25 8:05 AM
800000029922408653,800000029922373230,25,,CREDIT,Melissa ,Melissa ,0.00,6.25,,9/23/25 8:09 AM,9/23/25 8:06 AM
800000029922564976,800000029922556090,28,,CREDIT,Melissa ,Melissa ,0.00,2.94,,9/23/25 8:19 AM,9/23/25 8:19 AM
800000029922619551,800000029922005635,15,16,CASH,Lizbeth,Lizbeth,0.00,7.54,,9/23/25 8:23 AM,9/23/25 7:41 AM
800000029922656040,800000029922588566,30,,CREDIT,Melissa ,Melissa ,0.00,3.02,,9/23/25 8:25 AM,9/23/25 8:21 AM
800000029922658272,800000029922653350,33,,CASH,Leticia,Leticia,0.00,5.81,,9/23/25 8:25 AM,9/23/25 8:25 AM
800000029922662820,800000029922602163,31,,CASH,Melissa ,Melissa ,0.00,5.18,DRIVE THRU 1,9/23/25 8:26 AM,9/23/25 8:22 AM
800000029922694211,800000029922484881,26,,CREDIT,Lizbeth,Lizbeth,0.00,14.21,,9/23/25 8:28 AM,9/23/25 8:14 AM
800000029922698406,800000029922194185,22,,CREDIT,Melissa ,Melissa ,0.00,13.62,,9/23/25 8:28 AM,9/23/25 7:54 AM
800000029922797426,800000029922617005,32,,CREDIT,Melissa ,Melissa ,0.00,11.07,,9/23/25 8:35 AM,9/23/25 8:22 AM
800000029922801830,800000029922802628,37,,CASH,Lizbeth,Lizbeth,0.00,13.06,,9/23/25 8:35 AM,9/23/25 8:35 AM
800000029922851874,800000029922810710,36,,CREDIT,Melissa ,Melissa ,0.00,7.11,,9/23/25 8:38 AM,9/23/25 8:36 AM
800000029922874480,800000029922812538,40,,CREDIT,Melissa ,Melissa ,0.00,10.45,,9/23/25 8:40 AM,9/23/25 8:36 AM
800000029922878828,800000029922283744,24,23,CREDIT,Sugey,Sugey,5.00,15.41,,9/23/25 8:40 AM,9/23/25 8:01 AM
800000029922883279,800000029922813480,39,23,CREDIT,Sugey,Sugey,4.00,12.17,,9/23/25 8:40 AM,9/23/25 8:36 AM
800000029922919477,800000029922677184,34,16,CREDIT,Lizbeth,Lizbeth,3.00,6.48,,9/23/25 8:43 AM,9/23/25 8:27 AM
800000029923039262,800000029923035881,42,,CREDIT,Melissa ,Melissa ,0.00,6.69,,9/23/25 8:51 AM,9/23/25 8:51 AM
800000029923116958,800000029922555297,29,2,CASH,Leticia,Leticia,0.00,28.10,,9/23/25 8:56 AM,9/23/25 8:19 AM
800000029923226714,800000029923220842,48,,CREDIT,Melissa ,Melissa ,0.00,7.34,,9/23/25 9:03 AM,9/23/25 9:03 AM
800000029923246491,800000029923220390,49,,CREDIT,Melissa ,Melissa ,0.00,5.17,,9/23/25 9:04 AM,9/23/25 9:03 AM
800000029923307238,800000029923289396,38,,CASH,Melissa ,Melissa ,0.00,12.07,DRIVE THRU 1,9/23/25 9:08 AM,9/23/25 9:07 AM
800000029923393108,800000029923382543,52,,CASH,Melissa ,Melissa ,0.00,11.40,DRIVE THRU 1,9/23/25 9:13 AM,9/23/25 9:12 AM
800000029923414770,800000029923384468,53,,CASH,Melissa ,Melissa ,0.00,9.73,DRIVE THRU 1,9/23/25 9:14 AM,9/23/25 9:12 AM
800000029923475140,800000029923390258,54,,CASH,Melissa ,Melissa ,0.00,22.24,DRIVE THRU 1,9/23/25 9:18 AM,9/23/25 9:13 AM
800000029923511055,800000029923105552,45,20,CREDIT,Lizbeth,Lizbeth,5.79,24.21,,9/23/25 9:20 AM,9/23/25 8:55 AM
800000029923528406,800000029923041707,43,16,CREDIT,Leticia,Leticia,5.00,7.87,,9/23/25 9:21 AM,9/23/25 8:51 AM
800000029923550106,800000029923022587,41,14,CREDIT,Lizbeth,Lizbeth,8.00,32.16,,9/23/25 9:22 AM,9/23/25 8:50 AM
800000029923557851,800000029923409539,55,,CREDIT,Melissa ,Melissa ,0.00,9.82,,9/23/25 9:22 AM,9/23/25 9:14 AM
800000029923565510,800000029923421528,57,,CREDIT,Melissa ,Melissa ,0.00,5.17,,9/23/25 9:23 AM,9/23/25 9:15 AM
800000029923578894,800000029923553962,59,,CREDIT,Melissa ,Melissa ,0.00,15.95,,9/23/25 9:24 AM,9/23/25 9:22 AM
800000029923697324,800000029923695598,61,,CASH,Candy,Candy,0.00,7.33,Host Drawer,9/23/25 9:31 AM,9/23/25 9:31 AM
800000029923706770,800000029923201683,47,34,CREDIT,Sugey,Sugey,0.00,37.92,,9/23/25 9:31 AM,9/23/25 9:01 AM
800000029923727559,800000029923598520,60,2,CREDIT,Lizbeth,Candy,3.00,7.34,,9/23/25 9:33 AM,9/23/25 9:25 AM
800000029923761794,800000029923758573,62,,CREDIT,Melissa ,Melissa ,0.00,3.98,,9/23/25 9:35 AM,9/23/25 9:34 AM
800000029923844350,800000029923305860,50,21,CREDIT,Lizbeth,Lizbeth,3.00,26.59,,9/23/25 9:40 AM,9/23/25 9:08 AM
800000029923891923,800000029923438402,56,23,CREDIT,Sugey,Sugey,5.00,31.67,,9/23/25 9:42 AM,9/23/25 9:15 AM
800000029923900500,800000029923886468,64,,CREDIT,Melissa ,Melissa ,0.00,14.00,,9/23/25 9:43 AM,9/23/25 9:42 AM
800000029923935871,800000029923909538,66,,CREDIT,Melissa ,Melissa ,0.00,24.20,,9/23/25 9:45 AM,9/23/25 9:44 AM
800000029923958156,800000029923107030,44,26,CREDIT,Sugey,Sugey,0.00,37.22,,9/23/25 9:47 AM,9/23/25 8:55 AM
800000029924070576,800000029923909887,67,1,CREDIT,Lizbeth,Lizbeth,5.00,7.66,,9/23/25 9:53 AM,9/23/25 9:44 AM
800000029924104645,800000029924064644,69,,CREDIT,Melissa ,Melissa ,0.00,6.89,,9/23/25 9:56 AM,9/23/25 9:53 AM
800000029924110516,800000029923382218,51,29,CASH,Leticia,Leticia,0.00,15.07,,9/23/25 9:56 AM,9/23/25 9:12 AM
800000029924200197,800000029924031474,68,,CASH,Melissa ,Melissa ,0.00,16.80,DRIVE THRU 1,9/23/25 10:01 AM,9/23/25 9:51 AM
800000029924216567,800000029924216172,71,,CREDIT,Melissa ,Melissa ,3.00,4.21,,9/23/25 10:02 AM,9/23/25 10:02 AM
800000029924273868,800000029924256903,72,,CREDIT,Melissa ,Melissa ,1.00,9.06,,9/23/25 10:05 AM,9/23/25 10:04 AM
800000029924360498,800000029924317226,73,,CASH,Melissa ,Melissa ,0.00,13.55,DRIVE THRU 1,9/23/25 10:09 AM,9/23/25 10:07 AM
800000029924472332,800000029924445338,76,,CREDIT,Melissa ,Melissa ,0.00,2.15,,9/23/25 10:14 AM,9/23/25 10:13 AM
800000029924651096,800000029923851882,65,31,CREDIT,Sugey,Sugey,0.00,23.13,,9/23/25 10:23 AM,9/23/25 9:40 AM
800000029924692000,800000029924084148,70,35,CREDIT,Leticia,Leticia,4.00,24.86,,9/23/25 10:25 AM,9/23/25 9:54 AM
800000029924737661,800000029924652689,77,,CREDIT,Melissa ,Melissa ,0.00,26.74,,9/23/25 10:27 AM,9/23/25 10:23 AM
800000029924744155,800000029924652689,77,,CREDIT,Melissa ,Melissa ,0.00,12.97,,9/23/25 10:27 AM,9/23/25 10:23 AM
800000029924803365,800000029924800495,80,,CREDIT,Candy,Candy,0.00,18.56,,9/23/25 10:30 AM,9/23/25 10:30 AM
800000029924906946,800000029924908411,81,,CREDIT,Melissa ,Melissa ,2.00,16.31,,9/23/25 10:34 AM,9/23/25 10:34 AM
800000029925004277,800000029925003578,84,,CREDIT,Lizbeth,Lizbeth,0.00,14.44,,9/23/25 10:38 AM,9/23/25 10:38 AM
800000029925233546,800000029924932683,83,21,CREDIT,Lizbeth,Lizbeth,5.00,11.90,,9/23/25 10:47 AM,9/23/25 10:35 AM
800000029925254702,800000029925207066,87,,CREDIT,Melissa ,Melissa ,0.00,34.58,,9/23/25 10:47 AM,9/23/25 10:46 AM
800000029925403512,800000029924428780,75,29,CREDIT,Sugey,Sugey,2.00,18.38,,9/23/25 10:53 AM,9/23/25 10:12 AM
800000029925411852,800000029925386595,89,,CREDIT,Melissa ,Melissa ,0.00,6.57,,9/23/25 10:53 AM,9/23/25 10:52 AM
800000029925443776,800000029925435924,90,12,CREDIT,Leticia,Leticia,3.00,11.88,,9/23/25 10:54 AM,9/23/25 10:54 AM
800000029925462957,800000029924764210,78,12,CREDIT,Leticia,Leticia,3.00,6.26,,9/23/25 10:55 AM,9/23/25 10:28 AM
800000029925509063,800000029925494817,91,,CASH,Melissa ,Melissa ,0.00,6.25,DRIVE THRU 1,9/23/25 10:57 AM,9/23/25 10:56 AM
800000029925626072,800000029925612429,92,,CREDIT,Melissa ,Melissa ,0.00,10.14,,9/23/25 11:00 AM,9/23/25 11:00 AM
800000029925885180,800000029925845831,95,,CREDIT,Melissa ,Melissa ,0.00,6.47,,9/23/25 11:08 AM,9/23/25 11:07 AM
