Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000031280354522,800000031280343745,1,,CASH,Melissa ,Melissa ,0.00,17.27,DRIVE THRU 1,10/28/25 6:35 AM,10/28/25 6:34 AM
800000031280379985,800000031280351090,2,,CASH,Melissa ,Melissa ,0.00,3.88,DRIVE THRU 1,10/28/25 6:39 AM,10/28/25 6:35 AM
800000031280390052,800000031280356892,3,,CREDIT,Melissa ,Melissa ,0.00,6.69,,10/28/25 6:41 AM,10/28/25 6:36 AM
800000031280404944,800000031280407669,4,,CASH,Lizbeth,Lizbeth,0.00,7.57,,10/28/25 6:43 AM,10/28/25 6:43 AM
800000031280412246,800000031280409694,5,,CASH,Melissa ,Melissa ,0.00,4.30,DRIVE THRU 1,10/28/25 6:44 AM,10/28/25 6:44 AM
800000031280504952,800000031280493528,8,,CREDIT,Melissa ,Melissa ,0.00,12.95,,10/28/25 6:56 AM,10/28/25 6:55 AM
800000031280596904,800000031280585433,9,,CASH,Melissa ,Melissa ,0.00,0.67,DRIVE THRU 1,10/28/25 7:06 AM,10/28/25 7:05 AM
800000031280599492,800000031280585433,9,,CASH,Melissa ,Melissa ,0.00,5.08,DRIVE THRU 1,10/28/25 7:06 AM,10/28/25 7:05 AM
800000031280599328,800000031280585433,9,,CASH,Melissa ,Melissa ,0.00,1.00,DRIVE THRU 1,10/28/25 7:06 AM,10/28/25 7:05 AM
800000031280607010,800000031280585433,9,,CREDIT,Melissa ,Melissa ,0.00,1.00,,10/28/25 7:07 AM,10/28/25 7:05 AM
800000031280654540,800000031280646299,10,,CASH,Melissa ,Melissa ,0.00,3.88,DRIVE THRU 1,10/28/25 7:11 AM,10/28/25 7:11 AM
800000031280763918,800000031280763532,11,,CREDIT,Melissa ,Melissa ,5.00,17.30,,10/28/25 7:21 AM,10/28/25 7:21 AM
800000031280868177,800000031280866184,12,,CREDIT,Melissa ,Melissa ,0.00,6.03,,10/28/25 7:29 AM,10/28/25 7:29 AM
800000031280940780,800000031280918935,13,,CREDIT,Melissa ,Melissa ,2.11,10.36,,10/28/25 7:35 AM,10/28/25 7:33 AM
800000031280971819,800000031280936144,14,,CASH,Melissa ,Melissa ,0.00,20.04,DRIVE THRU 1,10/28/25 7:38 AM,10/28/25 7:35 AM
800000031281134257,800000031281125118,15,,CREDIT,Melissa ,Melissa ,0.00,4.31,,10/28/25 7:50 AM,10/28/25 7:49 AM
800000031281196389,800000031281188203,18,,CASH,Melissa ,Melissa ,0.00,6.58,DRIVE THRU 1,10/28/25 7:54 AM,10/28/25 7:54 AM
800000031281231296,800000031281226357,19,,CREDIT,Melissa ,Melissa ,2.00,23.63,,10/28/25 7:57 AM,10/28/25 7:56 AM
800000031281308419,800000031281274321,20,,CREDIT,Melissa ,Melissa ,0.00,2.48,,10/28/25 8:02 AM,10/28/25 8:00 AM
800000031281326667,800000031281275943,23,,CASH,Melissa ,Melissa ,0.00,7.99,DRIVE THRU 1,10/28/25 8:03 AM,10/28/25 8:00 AM
800000031281461576,800000031281248640,21,18,CREDIT,Lizbeth,Lizbeth,3.00,10.81,,10/28/25 8:12 AM,10/28/25 7:58 AM
800000031281627760,800000031281521524,26,,CREDIT,Lizbeth,Sugey,10.00,12.96,,10/28/25 8:19 AM,10/28/25 8:17 AM
800000031281597183,800000031281529761,27,,CREDIT,Sugey,Sugey,1.84,13.26,,10/28/25 8:21 AM,10/28/25 8:17 AM
800000031281635318,800000031281587708,29,,CREDIT,Sugey,Sugey,0.00,7.12,,10/28/25 8:24 AM,10/28/25 8:21 AM
800000031281658830,800000031281605470,30,,CREDIT,Sugey,Melissa ,0.00,5.39,,10/28/25 8:26 AM,10/28/25 8:22 AM
800000031281675698,800000031281249785,22,11,CASH,Sugey,Sugey,0.00,8.09,,10/28/25 8:27 AM,10/28/25 7:58 AM
800000031281689574,800000031281655539,33,,CREDIT,Melissa ,Melissa ,0.00,12.94,,10/28/25 8:28 AM,10/28/25 8:26 AM
